index	artwork_url	caption	commentable	comment_count	created_at	description	downloadable	download_count	duration	full_duration	embeddable_by	genre	has_downloads_left	id	kind	label_name	last_modified	license	likes_count	permalink	permalink_url	playback_count	public	publisher_metadata	purchase_title	purchase_url	release_date	reposts_count	secret_token	sharing	state	streamable	tag_list	title	track_format	uri	urn	user_id	visuals	waveform_url	display_date	station_urn	station_permalink	track_authorization	monetization_model	policy	media.transcodings	publisher_metadata.id	publisher_metadata.urn	publisher_metadata.artist	publisher_metadata.album_title	publisher_metadata.contains_music	publisher_metadata.publisher	publisher_metadata.upc_or_ean	publisher_metadata.isrc	publisher_metadata.explicit	publisher_metadata.writer_composer	publisher_metadata.release_title
24	https://i1.sndcdn.com/artworks-000199299895-z9fdtr-large.jpg		True	0	2016-12-20T05:00:54Z	Vi&nbsp;pratar med Mary Starck som är försäljningschef på Bonava om hur man som bostadsköpare ska tänka kring nyproduktion. För- och nackdelar, hur processen ser ut och sånt där :) Lyssna!	False	0	1558428	1558428	all		False	298761563	track		2016-12-20T08:40:44Z	all-rights-reserved	3	avsnitt-24-intervju-med-mary	https://soundcloud.com/kalle/avsnitt-24-intervju-med-mary	180	True					0		public	finished	True	bostadspodden	Avsnitt 26 - Intervju med Mary Starck, försäljningschef på Bonava	single-track	https://api.soundcloud.com/tracks/298761563	soundcloud:tracks:298761563	22		https://wave.sndcdn.com/q5vLfxf6Du6I_m.json	2016-12-20T05:00:54Z	soundcloud:system-playlists:track-stations:298761563	track-stations:298761563	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNTk1MjAxOX0.U646BDcWUxf2edzMQjVCiOPfYl3NPA7nl4QSqj8AAFU	NOT_APPLICABLE	ALLOW	"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:298761563/85e97b9a-d10a-42b6-a575-c0dd3dab9ea9/stream/hls', 'preset': 'mp3_0_0', 'duration': 1558428, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:298761563/85e97b9a-d10a-42b6-a575-c0dd3dab9ea9/stream/progressive', 'preset': 'mp3_0_0', 'duration': 1558428, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:298761563/71711d5f-485f-42f2-ae52-c493d80b7e2c/stream/hls', 'preset': 'opus_0_0', 'duration': 1558428, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]"	298761563.0	soundcloud:tracks:298761563									
25	https://i1.sndcdn.com/artworks-000197080484-zmjh70-large.jpg		True	0	2016-12-06T05:03:35Z	Det här avsnittet så&nbsp;pratar vi om våra renoveringar och lärdomar från att ha köpt två riktigt sunkiga renoveringsobjekt&nbsp;:) Vi pratar&nbsp;också om bostadspoddens framtid och tar upp ett par lyssnarfrågor, en om förhandsbud och en om omvärderingar i syfte att lägga om lån.	False	0	1568747	1568747	all		False	296461687	track		2016-12-06T05:05:04Z	all-rights-reserved	3	avsnitt-25-renoveringsbonanza	https://soundcloud.com/kalle/avsnitt-25-renoveringsbonanza	46	True					0		public	finished	True	bostadspodden	Avsnitt 25 - Renoveringsbonanza, sorgligt besked och lyssnarfrågor	single-track	https://api.soundcloud.com/tracks/296461687	soundcloud:tracks:296461687	22		https://wave.sndcdn.com/GTukNSx1chEE_m.json	2016-12-06T05:03:35Z	soundcloud:system-playlists:track-stations:296461687	track-stations:296461687	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNTk1MjAxOX0.U646BDcWUxf2edzMQjVCiOPfYl3NPA7nl4QSqj8AAFU	NOT_APPLICABLE	ALLOW	"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:296461687/454587a3-646e-4b73-9ce3-84914c9aeed9/stream/hls', 'preset': 'mp3_0_0', 'duration': 1568747, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:296461687/454587a3-646e-4b73-9ce3-84914c9aeed9/stream/progressive', 'preset': 'mp3_0_0', 'duration': 1568747, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:296461687/f3cfc0e2-677a-4e2a-965e-9ad70cd02cb4/stream/hls', 'preset': 'opus_0_0', 'duration': 1568747, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]"											
26	https://i1.sndcdn.com/artworks-000194751493-oquom4-large.jpg		True	0	2016-11-22T08:50:22Z	I det här avsnittet så intervjuar vi Paulina Draganja, även känd som Förvaringsdrottningen. Hon är förutom expert på förvaring även författare, bloggare och föreläsare, och kommer med många tips på hur man ska tänka kring förvaring i sin bostad. Och hur man får ett bättre liv.	False	0	1959340	1959340	all		False	294205625	track		2016-11-22T08:52:09Z	all-rights-reserved	4	avsnitt-24-intervju-med	https://soundcloud.com/kalle/avsnitt-24-intervju-med	91	True					1		public	finished	True	bostadspodden	"Avsnitt 24 - Intervju med Paulina ""Förvaringsdrottningen"" Draganja, författare, bloggare, föreläsare och förvaringsexpert"	single-track	https://api.soundcloud.com/tracks/294205625	soundcloud:tracks:294205625	22		https://wave.sndcdn.com/eLvTWNBLwxJd_m.json	2016-11-22T08:50:22Z	soundcloud:system-playlists:track-stations:294205625	track-stations:294205625	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNTk1MjAxOX0.U646BDcWUxf2edzMQjVCiOPfYl3NPA7nl4QSqj8AAFU	NOT_APPLICABLE	ALLOW	"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:294205625/95dc9a46-7af9-4bc9-8bf1-1ade4a6f4a33/stream/hls', 'preset': 'mp3_0_0', 'duration': 1959340, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:294205625/95dc9a46-7af9-4bc9-8bf1-1ade4a6f4a33/stream/progressive', 'preset': 'mp3_0_0', 'duration': 1959340, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:294205625/f3f772d4-394c-400c-8d2b-b41bb91260ca/stream/hls', 'preset': 'opus_0_0', 'duration': 1959340, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]"											
27	https://i1.sndcdn.com/artworks-000661670260-l5q7ge-large.jpg		True	1	2020-01-02T20:48:53Z	"Tracklist
01. Waste (Ry X Remix) - Rhye
02. Willow - Gorje Hewek, Izhevski
03. Straler - Voren Sentir
04. The Idea (Frankey & Sandrino Remix) - Hyenah, Lazarusman
05. Transmoderna - Âme, Mathew Jonson
06. Umarmung Aus Holz - Sascha Funke, Niklas Wandt
07. Maasai - Jobe
08. Schoneberg (Chaim Remix) - Marmion
09. Guilty Officer - Dino Lenny
10. After Dark - &ME
11. Decompression (Deadbeat Remix) - Mathew Jonson
12. Run And Hide (Afrilounge Remix) - Dimitri Andreas
13. Hour After Hour - Kollektiv Turmstrasse
14. The Line (Solomun Remix) - Âme, Matthew Herbert
15. Monaberry (2019 Werkzeug) - Super Flu
16. Timanfaya - Pablo Fierro
17. Guilt Trip (Frankey & Sandrino Remix) - Rampa, &ME, Adam Port
18. Techo Is Dead - Dino Lenny
19. Melomis - Electric Rescue, Maxime Dangles
20. Duke (Township Rebellion Remix) - Marcus Meinhardt
21. Fango Nero - Malandra Jr.
22. Hankkofloppe - Wighnomy Brothers
23. No War (Rampa Remix) - Âme
24. Grace - Louderbach"	False	0	6667050	6667050	all	House	False	737524621	track		2020-01-04T10:41:32Z	all-rights-reserved	39	proton-mix-2020-01-02	https://soundcloud.com/rouzbehdelavari/proton-mix-2020-01-02	923	True					10		public	finished	True	"""Progressive House"" ""Proton Radio"""	Featured Artist Proton Mix 2020-01-02	single-track	https://api.soundcloud.com/tracks/737524621	soundcloud:tracks:737524621	24		https://wave.sndcdn.com/3ZIVn9cgdliI_m.json	2020-01-02T20:48:53Z	soundcloud:system-playlists:track-stations:737524621	track-stations:737524621	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImE2Mjc2YmQ5LTQyMmUtNDg4OC05ODk5LWVhMGE4MjVjYzdiMCIsImlhdCI6MTYzNTk1MjAyMn0.knyXnu5Un8aJcq--95wLJvJft9PcEssCmNTjlCBzPqA	NOT_APPLICABLE	ALLOW	"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:737524621/4a0e268a-5050-46f8-891c-b5d5b0c32f25/stream/hls', 'preset': 'mp3_0_1', 'duration': 6667050, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:737524621/4a0e268a-5050-46f8-891c-b5d5b0c32f25/stream/progressive', 'preset': 'mp3_0_1', 'duration': 6667050, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:737524621/5abe8708-3cef-48f9-852e-4fc25d26615d/stream/hls', 'preset': 'opus_0_0', 'duration': 6667007, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]"	737524621.0	soundcloud:tracks:737524621			True						
28	https://i1.sndcdn.com/artworks-000490541991-g1tfk1-large.jpg		True	2	2019-02-17T21:58:16Z	"01. What To Do - &ME Remix - Guy Gerber
02. Got To Keep On - The Chemical Brothers
03. Aéro Dynamik - Kraftwerk
04. Hobart - Andreas Henneberg
05. Guilty Officer - Maceo Plex Remix - Dino Lenny
06. Caught in a Wave - Jas Shaw 15 Volts Mix 1 - Simian Mobile Disco
07. Dead Souls - Radio Slave Long Distance Kiss Mix - Mlle Caro & Franck Garcia
08. Masala - Pablo Fierro Remix - Floyd Lavine
09. Mouth to Mouth - Audion
10. Kalif Storch - Modeselektor
11. Searching - Catz 'n Dogz
12. Hate Me ft. Patrick Cash - KDA
13. Magnet - Victor Ruiz Remix - Oliver Huntemann
14. Lost - Marc Romboy, Tyree Cooper
15. Nighthawk - Dosem Remix - Mat.Joe
16. Capsule - Adam Beyer, Pig&Dan
17. Embody - Thomas Schumacher
18. Asteroid - Jay Lumen
19. My Black Sheep - Len Faki"	False	0	4493272	4493272	all	House	False	576988293	track		2019-02-21T20:03:21Z	all-rights-reserved	16	dilate-jan-2019-dj-mix	https://soundcloud.com/rouzbehdelavari/dilate-jan-2019-dj-mix	451	True					2		public	finished	True	Techno House	Dilate (Jan 2019 Dj Mix)	single-track	https://api.soundcloud.com/tracks/576988293	soundcloud:tracks:576988293	24		https://wave.sndcdn.com/2lql3ZSsVB8W_m.json	2019-02-17T21:58:16Z	soundcloud:system-playlists:track-stations:576988293	track-stations:576988293	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjFhYjBhYWY1LWJkNjgtNGM3Mi1hNzliLTdjOWI3YTU4NzM4YSIsImlhdCI6MTYzNTk1MjAyMn0.1iXfDPuT6Wv2sH1-QHT8jxAS4ggvohfgApls5Av1-E8	NOT_APPLICABLE	ALLOW	"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:576988293/7eefa86a-2958-42c6-b9e5-ea567cda28e9/stream/hls', 'preset': 'mp3_0_0', 'duration': 4493272, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:576988293/7eefa86a-2958-42c6-b9e5-ea567cda28e9/stream/progressive', 'preset': 'mp3_0_0', 'duration': 4493272, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:576988293/d79e701a-08c4-4c90-8b36-cfb86967bf23/stream/hls', 'preset': 'opus_0_0', 'duration': 4492805, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]"	576988293.0	soundcloud:tracks:576988293			True						
29	https://i1.sndcdn.com/artworks-000256242440-ioc9xc-large.jpg		True	1	2017-11-14T23:20:27Z	A short recording from the ALM Akemie's Castle made into an ambient drone using the Make Noise Morphagene	True	4	694190	694190	all	Ambient	True	355902275	track		2017-11-14T23:29:11Z	all-rights-reserved	15	droned-with-morphagene	https://soundcloud.com/rouzbehdelavari/droned-with-morphagene	622	True					2		public	finished	True	modular morphagene	Droned with Morphagene	single-track	https://api.soundcloud.com/tracks/355902275	soundcloud:tracks:355902275	24		https://wave.sndcdn.com/yh456tw4l21L_m.json	2017-11-14T23:20:27Z	soundcloud:system-playlists:track-stations:355902275	track-stations:355902275	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjhlMWE1MDBjLTA2OTMtNGU2YS1iZjY2LWYwOGEyNzlhMzdiYyIsImlhdCI6MTYzNTk1MjAyMn0.wQ6s0At4ocOwxUyuILU0G2x7tn1NWIflszOuf4vSSfI	NOT_APPLICABLE	ALLOW	"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:355902275/f401181f-54bc-4a6b-bd8d-8a41e08e1995/stream/hls', 'preset': 'mp3_0_0', 'duration': 694190, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:355902275/f401181f-54bc-4a6b-bd8d-8a41e08e1995/stream/progressive', 'preset': 'mp3_0_0', 'duration': 694190, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:355902275/f2bd5817-3096-4175-b7be-a7efb85c6394/stream/hls', 'preset': 'opus_0_0', 'duration': 694190, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]"	355902275.0	soundcloud:tracks:355902275									
30	https://i1.sndcdn.com/artworks-000244452361-r4mp8s-large.jpg		True	0	2017-09-27T00:17:53Z		False	0	693902	693902	all		False	344192486	track		2017-09-27T00:18:43Z	all-rights-reserved	13	modular-jam	https://soundcloud.com/rouzbehdelavari/modular-jam	262	True					2		public	finished	True		Modular Jam	single-track	https://api.soundcloud.com/tracks/344192486	soundcloud:tracks:344192486	24		https://wave.sndcdn.com/bGEh7s4Dxd44_m.json	2017-09-27T00:17:53Z	soundcloud:system-playlists:track-stations:344192486	track-stations:344192486	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImE1YTNhM2IyLTQ2ZDEtNGM5MC05OGY1LTY4YWFkNzY0ZTRjMyIsImlhdCI6MTYzNTk1MjAyMn0.4KnQNl9dcnWxElYr6g7AIBxDxdoLaEpZ6oerKcFt9OQ	NOT_APPLICABLE	ALLOW	"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:344192486/dd5f5298-807b-4c70-96e9-dfc0b0fbf883/stream/hls', 'preset': 'mp3_0_0', 'duration': 693902, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:344192486/dd5f5298-807b-4c70-96e9-dfc0b0fbf883/stream/progressive', 'preset': 'mp3_0_0', 'duration': 693902, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:344192486/9708f5df-2d3c-4ce6-9ec8-ac0007bed135/stream/hls', 'preset': 'opus_0_0', 'duration': 693902, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]"	344192486.0	soundcloud:tracks:344192486									
31	https://i1.sndcdn.com/artworks-000234861201-1toe42-large.jpg		True	3	2017-07-24T01:15:50Z		False	0	106067	106067	all	Electronic	False	334511217	track		2017-07-24T01:15:51Z	all-rights-reserved	6	metroid-title	https://soundcloud.com/rouzbehdelavari/metroid-title	328	True					1		public	finished	True		Metroid - Title	single-track	https://api.soundcloud.com/tracks/334511217	soundcloud:tracks:334511217	24		https://wave.sndcdn.com/nzCFe2sb69uy_m.json	2017-07-24T01:15:50Z	soundcloud:system-playlists:track-stations:334511217	track-stations:334511217	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImEzOGE2NzBkLWVlOTYtNDBkNy1iNzgwLTVlMjgyYmQyYWNkYSIsImlhdCI6MTYzNTk1MjAyMn0.rKosgxc2xeXHDCV43B5c9uJQuk2OGN0yeutXGgZxz3o	NOT_APPLICABLE	ALLOW	"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:334511217/70020e08-3d1e-4661-b463-a05113326ced/stream/hls', 'preset': 'mp3_0_0', 'duration': 106067, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:334511217/70020e08-3d1e-4661-b463-a05113326ced/stream/progressive', 'preset': 'mp3_0_0', 'duration': 106067, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:334511217/7a04acf2-a415-44e2-8462-d99157fac40e/stream/hls', 'preset': 'opus_0_0', 'duration': 106067, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]"	334511217.0	soundcloud:tracks:334511217									
32	https://i1.sndcdn.com/artworks-000187307073-c2464i-large.jpg		True	0	2016-10-08T18:28:44Z		False	0	196276	196276	all	House	False	286744314	track	Typeclass	2016-10-08T18:28:45Z	all-rights-reserved	7	the-clash	https://soundcloud.com/rouzbehdelavari/the-clash	324	True			https://itunes.apple.com/us/album/mechanism-single/id1163125553	2016-10-03T00:00:00Z	3		public	finished	True		The Clash - feat. Class Act	single-track	https://api.soundcloud.com/tracks/286744314	soundcloud:tracks:286744314	24		https://wave.sndcdn.com/bzVnxHz7EAQ7_m.json	2016-10-08T18:28:44Z	soundcloud:system-playlists:track-stations:286744314	track-stations:286744314	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6Ijc5MzUyMjRkLTY3ZTYtNDBjNC04NmNiLTJkMzFkNTljYjdiOSIsImlhdCI6MTYzNTk1MjAyMn0.7p0hjFSZkROgdgJOArZHBQnB_R-hACKZSRG-Y2LgeIg	NOT_APPLICABLE	ALLOW	"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:286744314/c542a206-c871-41c2-b36f-4a8ef55fb589/stream/hls', 'preset': 'mp3_0_0', 'duration': 196276, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:286744314/c542a206-c871-41c2-b36f-4a8ef55fb589/stream/progressive', 'preset': 'mp3_0_0', 'duration': 196276, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:286744314/313dc6d3-38b8-412f-9b05-09fa2d7b2a07/stream/hls', 'preset': 'opus_0_0', 'duration': 196276, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]"	286744314.0	soundcloud:tracks:286744314	Rouzbeh Delavari	Mechanism	True	Rouzbeh Delavari	190394939861	ushm81626493	False	Rouzbeh Delavari	Mechanism
33	https://i1.sndcdn.com/artworks-000187307042-j7205c-large.jpg		True	1	2016-10-08T18:28:25Z		False	0	443521	443521	all	Deep House	False	286744273	track	Typeclass	2016-10-08T18:28:54Z	all-rights-reserved	11	the-bricks	https://soundcloud.com/rouzbehdelavari/the-bricks	346	True			https://itunes.apple.com/us/album/mechanism-single/id1163125553	2016-10-03T00:00:00Z	2		public	finished	True		The Bricks	single-track	https://api.soundcloud.com/tracks/286744273	soundcloud:tracks:286744273	24		https://wave.sndcdn.com/JHFQLriAj5u1_m.json	2016-10-08T18:28:25Z	soundcloud:system-playlists:track-stations:286744273	track-stations:286744273	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImIxZDZjYzlhLWM2ODMtNGIzZC04ODAzLTUzNDc1OWFlYjFhOCIsImlhdCI6MTYzNTk1MjAyMn0.ljVAJR8XuUNE0y2cjirTafH81BxY9cG1szCCUqwVQos	NOT_APPLICABLE	ALLOW	[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:286744273/4674e1df-6730-4c6f-bcb8-8cdb780ef9be/stream/hls', 'preset': 'mp3_0_0', 'duration': 443521, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:286744273/4674e1df-6730-4c6f-bcb8-8cdb780ef9be/stream/progressive', 'preset': 'mp3_0_0', 'duration': 443521, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]	286744273.0	soundcloud:tracks:286744273	Rouzbeh Delavari	Mechanism	True	Rouzbeh Delavari	190394939861	ushm81626492	False	Rouzbeh Delavari	Mechanism
34	https://i1.sndcdn.com/artworks-000187306705-9tkk5p-large.jpg		True	1	2016-10-08T18:24:33Z		False	0	280083	280083	all	Electronic	False	286743827	track	Typeclass	2016-10-08T18:24:34Z	all-rights-reserved	16	the-mechs	https://soundcloud.com/rouzbehdelavari/the-mechs	795	True			https://itunes.apple.com/us/album/mechanism-single/id1163125553	2016-10-03T00:00:00Z	3		public	finished	True		The Mechs - feat. Özgür Can & Rasmus Kellerman	single-track	https://api.soundcloud.com/tracks/286743827	soundcloud:tracks:286743827	24		https://wave.sndcdn.com/3QpuQebeEhPD_m.json	2016-10-08T18:24:33Z	soundcloud:system-playlists:track-stations:286743827	track-stations:286743827	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjNkMzE1NGJlLTFkMzQtNGIwYy1iNGI4LTBhNDhiMzMwNzE4ZiIsImlhdCI6MTYzNTk1MjAyMn0.m5hZibb9GafCJnV1AbnPfCgEn959Do5L9wB3xgbif7c	NOT_APPLICABLE	ALLOW	"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:286743827/ccf88cff-9711-49d0-9385-fae0e63ae805/stream/hls', 'preset': 'mp3_0_0', 'duration': 280083, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:286743827/ccf88cff-9711-49d0-9385-fae0e63ae805/stream/progressive', 'preset': 'mp3_0_0', 'duration': 280083, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:286743827/a0fd11aa-dc32-4ac3-89a1-7396233b0c11/stream/hls', 'preset': 'opus_0_0', 'duration': 280083, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]"	286743827.0	soundcloud:tracks:286743827	Rouzbeh Delavari	Mechanism	True	Rouzbeh Delavari	190394939861	ushm81626491	False	Rouzbeh Delavari	Mechanism
35	https://i1.sndcdn.com/artworks-000119514520-v2ujpp-large.jpg		True	1	2015-06-07T22:50:44Z		False	0	74272	74272	all	reverb	False	209277685	track		2015-06-07T22:52:16Z	all-rights-reserved	12	diy-spring-reverb-two	https://soundcloud.com/rouzbehdelavari/diy-spring-reverb-two	446	True					4		public	finished	True		DIY Spring Reverb	single-track	https://api.soundcloud.com/tracks/209277685	soundcloud:tracks:209277685	24		https://wave.sndcdn.com/AcQazTSIvUF0_m.json	2015-06-07T22:50:44Z	soundcloud:system-playlists:track-stations:209277685	track-stations:209277685	eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjNkMmVkM2NkLWQ2YWUtNGRiMi1hODM3LWU4MDUxOGY5ZDI2ZSIsImlhdCI6MTYzNTk1MjAyMn0.8YJPoAMu0UtcPbZt8qilxjSQvVKIphCYgblwLjJHzMM	NOT_APPLICABLE	ALLOW	[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:209277685/9e7914ab-6547-48ee-bcd2-d59a1650fb5d/stream/hls', 'preset': 'mp3_0_0', 'duration': 74272, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:209277685/9e7914ab-6547-48ee-bcd2-d59a1650fb5d/stream/progressive', 'preset': 'mp3_0_0', 'duration': 74272, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]											
